config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD35_R03_MA3_RT60,10,2025-09-22 16:11:32.831000,2025-09-22 16:14:59.801000,SHORT,1,0,24983.5,24986.75,-13.0,SESSION_END,8.57,10
FA_SD35_R03_MA3_RT60,29,2025-09-23 16:02:50.267000,2025-09-23 16:14:58.531002,SHORT,1,0,24854.0,24836.0,72.0,SESSION_END,55.71,19
FA_SD35_R03_MA3_RT60,56,2025-09-24 15:54:40.017000,2025-09-24 16:14:59.916000,SHORT,2,1,24743.5,24751.0,-60.0,SESSION_END,40.0,27
FA_SD35_R03_MA3_RT60,106,2025-09-25 15:54:36.222000,2025-09-25 16:14:59.975000,LONG,2,1,24627.25,24624.75,-20.0,SESSION_END,39.29,50
FA_SD35_R03_MA3_RT60,157,2025-09-26 15:57:34.992004,2025-09-26 16:14:59.400000,SHORT,2,1,24736.5,24744.5,-64.0,SESSION_END,28.57,51
FA_SD35_R03_MA3_RT60,176,2025-09-29 15:40:46.333000,2025-09-29 16:14:59.958001,LONG,2,1,24824.25,24829.5,42.0,SESSION_END,53.57,19
FA_SD35_R03_MA3_RT60,214,2025-09-30 16:02:21.380000,2025-09-30 16:14:59.908000,LONG,2,1,24870.75,24858.25,-100.0,SESSION_END,22.14,38
FA_SD35_R03_MA3_RT60,235,2025-10-01 14:26:09.164003,2025-10-01 16:14:56.360000,LONG,3,2,25011.5,24995.25,-195.0,SESSION_END,42.14,21
FA_SD35_R03_MA3_RT60,257,2025-10-02 13:42:36.419177,2025-10-02 16:14:59.739000,LONG,3,2,25098.75,25119.75,252.0,SESSION_END,49.29,22
FA_SD35_R03_MA3_RT60,290,2025-10-03 15:57:23.967000,2025-10-03 16:14:58.258001,SHORT,2,1,24991.5,24982.25,74.0,SESSION_END,35.71,33
FA_SD35_R03_MA3_RT60,309,2025-10-06 16:00:04.268000,2025-10-06 16:14:59.227000,SHORT,2,1,25184.75,25177.0,62.0,SESSION_END,12.86,19
FA_SD35_R03_MA3_RT60,337,2025-10-07 16:08:33.655003,2025-10-07 16:14:59.067000,LONG,2,1,25063.75,25058.75,-40.0,SESSION_END,0.0,28
FA_SD35_R03_MA3_RT60,348,2025-10-08 15:56:59.923002,2025-10-08 16:14:59.148000,LONG,2,1,25333.5,25332.75,-6.0,SESSION_END,15.71,11
FA_SD35_R03_MA3_RT60,373,2025-10-09 15:59:57.049018,2025-10-09 16:14:57.965000,SHORT,1,0,25294.0,25285.0,36.0,SESSION_END,30.71,25
FA_SD35_R03_MA3_RT60,563,2025-10-10 16:02:35.222000,2025-10-10 16:14:59.357000,SHORT,3,2,24428.1667,24442.0,-166.0,SESSION_END,15.71,190
FA_SD35_R03_MA3_RT60,614,2025-10-13 16:05:15.010000,2025-10-13 16:14:56.794002,SHORT,2,1,24907.25,24915.5,-66.0,SESSION_END,8.57,51
FA_SD35_R03_MA3_RT60,701,2025-10-14 16:08:17.971000,2025-10-14 16:14:58.161001,SHORT,2,1,24720.25,24730.25,-80.0,SESSION_END,40.0,87
FA_SD35_R03_MA3_RT60,789,2025-10-15 16:01:10.486001,2025-10-15 16:14:59.909001,LONG,2,1,24939.75,24942.25,20.0,SESSION_END,55.0,88
FA_SD35_R03_MA3_RT60,927,2025-10-16 16:12:28.935000,2025-10-16 16:14:59.911000,SHORT,1,0,24768.0,24754.25,55.0,SESSION_END,45.71,138
FA_SD35_R03_MA3_RT60,1039,2025-10-17 16:05:34.252000,2025-10-17 16:14:59.062001,LONG,1,0,25016.0,25010.75,-21.0,SESSION_END,0.0,112
FA_SD35_R03_MA3_RT60,1054,2025-10-20 14:42:50.694000,2025-10-20 16:14:57.096000,LONG,4,3,25306.25,25316.5,164.0,SESSION_END,41.43,15
FA_SD35_R03_MA3_RT60,1084,2025-10-21 16:02:34.336008,2025-10-21 16:14:58.569002,LONG,2,1,25239.75,25244.75,40.0,SESSION_END,30.71,30
FA_SD35_R03_MA3_RT60,1195,2025-10-22 16:02:38.551036,2025-10-22 16:14:59.827000,SHORT,2,1,25067.75,25054.5,106.0,SESSION_END,58.57,111
FA_SD35_R03_MA3_RT60,1230,2025-10-23 16:05:12.964002,2025-10-23 16:14:59.977000,LONG,3,2,25264.5,25268.0,42.0,SESSION_END,17.14,35
FA_SD35_R03_MA3_RT60,1254,2025-10-24 15:55:12.596000,2025-10-24 16:14:59.420000,LONG,3,2,25512.5,25506.5,-72.0,SESSION_END,18.57,24
FA_SD35_R03_MA3_RT60,1263,2025-10-27 15:50:40.039011,2025-10-27 16:14:59.986004,LONG,1,0,25962.75,25973.75,44.0,SESSION_END,52.86,9
FA_SD35_R03_MA3_RT60,1285,2025-10-28 15:50:08.810003,2025-10-28 16:14:59.466000,SHORT,3,2,26174.25,26157.0,207.0,SESSION_END,37.86,22
FA_SD35_R03_MA3_RT60,1405,2025-10-29 16:11:47.966000,2025-10-29 16:14:59.593001,SHORT,3,2,26218.5,26230.25,-141.0,SESSION_END,21.43,120
