config_id,cycle_id,start_time,end_time,side,position_size,add_count,avg_entry,last_price,unrealized_pnl_ticks,exit_type,progress_hwm,cycle_day_seq
FA_SD30_R04_MA1_RT100,10,2025-09-22 15:39:04.352000,2025-09-22 16:14:59.801000,SHORT,2,1,25001.5,24986.75,118.0,SESSION_END,50.0,10
FA_SD30_R04_MA1_RT100,25,2025-09-23 16:02:44.479000,2025-09-23 16:14:58.531002,SHORT,1,0,24851.0,24836.0,60.0,SESSION_END,55.0,15
FA_SD30_R04_MA1_RT100,44,2025-09-24 15:50:00.066004,2025-09-24 16:14:59.916000,SHORT,2,1,24741.0,24751.0,-80.0,SESSION_END,37.5,19
FA_SD30_R04_MA1_RT100,90,2025-09-25 15:54:40.062003,2025-09-25 16:14:59.975000,LONG,2,1,24630.0,24624.75,-42.0,SESSION_END,34.17,46
FA_SD30_R04_MA1_RT100,123,2025-09-26 16:14:43.191000,2025-09-26 16:14:59.400000,SHORT,1,0,24745.0,24744.5,2.0,SESSION_END,3.33,33
FA_SD30_R04_MA1_RT100,136,2025-09-29 15:25:49.138001,2025-09-29 16:14:59.958001,LONG,2,1,24814.75,24829.5,118.0,SESSION_END,91.67,13
FA_SD30_R04_MA1_RT100,164,2025-09-30 16:00:40.386001,2025-09-30 16:14:59.908000,LONG,2,1,24874.5,24858.25,-130.0,SESSION_END,20.0,28
FA_SD30_R04_MA1_RT100,188,2025-10-01 16:00:22.714000,2025-10-01 16:14:56.360000,SHORT,1,0,25003.0,24995.25,31.0,SESSION_END,34.17,24
FA_SD30_R04_MA1_RT100,206,2025-10-02 13:42:36.419102,2025-10-02 16:14:59.739000,LONG,2,1,25099.25,25119.75,164.0,SESSION_END,70.83,18
FA_SD30_R04_MA1_RT100,235,2025-10-03 15:59:00.121002,2025-10-03 16:14:58.258001,LONG,1,0,24983.25,24982.25,-4.0,SESSION_END,77.5,29
FA_SD30_R04_MA1_RT100,250,2025-10-06 15:59:45.152000,2025-10-06 16:14:59.227000,SHORT,1,0,25184.0,25177.0,28.0,SESSION_END,30.0,15
FA_SD30_R04_MA1_RT100,282,2025-10-07 16:00:43.689009,2025-10-07 16:14:59.067000,LONG,1,0,25057.0,25058.75,7.0,SESSION_END,40.0,32
FA_SD30_R04_MA1_RT100,292,2025-10-08 15:51:19.844000,2025-10-08 16:14:59.148000,SHORT,2,1,25325.75,25332.75,-56.0,SESSION_END,7.5,10
FA_SD30_R04_MA1_RT100,313,2025-10-09 16:00:14.087008,2025-10-09 16:14:57.965000,SHORT,1,0,25299.0,25285.0,56.0,SESSION_END,52.5,21
FA_SD30_R04_MA1_RT100,478,2025-10-10 16:13:46.556000,2025-10-10 16:14:59.357000,LONG,1,0,24447.5,24442.0,-22.0,SESSION_END,1.67,165
FA_SD30_R04_MA1_RT100,519,2025-10-13 16:00:42.127000,2025-10-13 16:14:56.794002,SHORT,1,0,24915.0,24915.5,-2.0,SESSION_END,53.33,41
FA_SD30_R04_MA1_RT100,586,2025-10-14 16:07:32.912000,2025-10-14 16:14:58.161001,SHORT,1,0,24726.5,24730.25,-15.0,SESSION_END,85.0,67
FA_SD30_R04_MA1_RT100,648,2025-10-15 16:01:01.942000,2025-10-15 16:14:59.909001,LONG,1,0,24941.0,24942.25,5.0,SESSION_END,77.5,62
FA_SD30_R04_MA1_RT100,761,2025-10-16 16:11:41.017000,2025-10-16 16:14:59.911000,LONG,2,1,24769.0,24754.25,-118.0,SESSION_END,21.67,113
FA_SD30_R04_MA1_RT100,852,2025-10-17 15:31:11.537000,2025-10-17 16:14:59.062001,LONG,2,1,24999.0,25010.75,94.0,SESSION_END,55.0,91
FA_SD30_R04_MA1_RT100,866,2025-10-20 15:59:57.212000,2025-10-20 16:14:57.096000,SHORT,2,1,25305.0,25316.5,-92.0,SESSION_END,30.83,14
FA_SD30_R04_MA1_RT100,888,2025-10-21 16:02:34.835023,2025-10-21 16:14:58.569002,LONG,1,0,25240.25,25244.75,18.0,SESSION_END,51.67,22
FA_SD30_R04_MA1_RT100,969,2025-10-22 16:02:14.019000,2025-10-22 16:14:59.827000,SHORT,2,1,25059.875,25054.5,43.0,SESSION_END,39.17,81
FA_SD30_R04_MA1_RT100,997,2025-10-23 14:47:06.214000,2025-10-23 16:14:59.977000,SHORT,2,1,25262.5,25268.0,-44.0,SESSION_END,86.67,28
FA_SD30_R04_MA1_RT100,1019,2025-10-24 15:55:00.047007,2025-10-24 16:14:59.420000,LONG,2,1,25520.5,25506.5,-112.0,SESSION_END,15.0,22
FA_SD30_R04_MA1_RT100,1032,2025-10-27 15:51:26.937000,2025-10-27 16:14:59.986004,LONG,1,0,25965.5,25973.75,33.0,SESSION_END,52.5,13
FA_SD30_R04_MA1_RT100,1054,2025-10-28 15:50:05.524000,2025-10-28 16:14:59.466000,SHORT,2,1,26177.25,26157.0,162.0,SESSION_END,69.17,22
FA_SD30_R04_MA1_RT100,1140,2025-10-29 16:11:47.966000,2025-10-29 16:14:59.593001,SHORT,2,1,26213.625,26230.25,-133.0,SESSION_END,25.0,86
FA_SD30_R04_MA1_RT100,1211,2025-10-30 16:01:33.482000,2025-10-30 16:14:59.886000,SHORT,2,1,25982.625,25996.75,-113.0,SESSION_END,55.0,71
FA_SD30_R04_MA1_RT100,1256,2025-10-31 16:00:00.061000,2025-10-31 16:14:59.777001,SHORT,1,0,25988.5,25984.25,17.0,SESSION_END,71.67,45
