config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,1,2025-09-22 09:32:17.575002,2025-09-22 09:48:56.951000,29920,16.66,8311,38230,LONG,1,2,180.0,172.0,90.0,22.5,-16.5,5.625,81.25,8.25,13.0,0.0,5.5,False,176.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,3,2025-09-23 09:37:30.728005,2025-09-23 09:41:24.572000,8449,3.9,366119,374567,SHORT,1,2,180.0,172.0,90.0,22.5,-15.0,4.8625,92.4,11.375,21.700000000000003,1.0,4.625,False,176.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,4,2025-09-23 09:41:24.572000,2025-09-23 10:41:51.035000,80615,60.44,374567,455181,LONG,1,2,180.0,172.0,90.0,22.5,-19.0,4.25,78.60000000000001,11.625,19.250000000000004,1.0,3.875,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,5,2025-09-23 10:41:51.035000,2025-09-23 10:47:39.791000,7845,5.81,455181,463025,SHORT,0,1,120.0,116.0,120.0,30.0,-4.25,4.25,21.700000000000003,10.0,19.025,1.0,3.875,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,7,2025-09-24 09:32:34.616009,2025-09-24 09:37:46.686001,14669,5.2,803273,817941,SHORT,0,1,120.0,116.0,120.0,30.0,-5.25,5.775,85.2,8.875,26.95000000000001,1.0,5.5,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,8,2025-09-24 09:37:46.686001,2025-09-24 09:59:43.214000,39604,21.94,817941,857544,LONG,2,3,180.0,168.0,60.0,26.0,-25.75,5.55,83.80000000000001,8.875,33.675000000000004,1.0,5.25,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,9,2025-09-24 09:59:43.214000,2025-09-24 10:10:22.913011,16725,10.66,857544,874268,SHORT,1,2,180.0,172.0,90.0,22.5,-15.0,5.4625,65.5,10.625,20.525000000000006,1.0,5.5,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,10,2025-09-24 10:10:22.913011,2025-09-24 10:49:08.072000,37394,38.75,874268,911661,LONG,1,2,180.0,172.0,90.0,29.5,-15.0,5.35,49.5,10.875,20.60000000000001,1.0,5.375,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,11,2025-09-24 10:49:08.072000,2025-09-24 10:56:31.853000,7550,7.4,911661,919210,SHORT,0,1,121.0,117.0,121.0,30.25,-4.5,4.7125,8.6,11.75,24.575000000000003,1.0,4.5,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,12,2025-09-24 10:56:31.853000,2025-09-24 11:23:13.920001,25130,26.7,919210,944339,LONG,1,2,180.0,172.0,90.0,22.5,-15.0,4.35,0.7000000000000001,12.25,24.575000000000003,1.0,4.25,False,176.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,13,2025-09-24 11:23:13.920001,2025-09-24 11:33:21.670010,7304,10.13,944339,951642,SHORT,0,1,120.0,116.0,120.0,30.0,0.0,4.45,12.3,13.125,19.375,1.0,4.25,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,15,2025-09-25 09:30:21.272000,2025-09-25 09:35:13.113001,16876,4.86,1208681,1225556,SHORT,0,1,120.0,116.0,120.0,30.0,-14.75,14.7125,100.0,9.875,22.225000000000016,1.0,5.5,False,58.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,16,2025-09-25 09:35:13.113001,2025-09-25 09:50:10.831000,45301,14.96,1225556,1270856,LONG,3,4,120.0,104.0,30.0,7.5,-71.25,6.1375,84.60000000000001,10.625,31.85,1.0,6.375,True,
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,17,2025-09-25 09:50:10.831000,2025-09-25 09:51:54.006000,6478,1.72,1270856,1277333,SHORT,1,2,180.0,172.0,90.0,22.5,-15.0,5.5,53.800000000000004,15.0,27.85,1.0,4.75,False,176.0
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,18,2025-09-25 09:51:54.006000,2025-09-25 10:01:08.262000,24565,9.24,1277333,1301897,LONG,3,4,132.0,116.0,33.0,8.25,-33.5,7.05,87.80000000000001,15.0,27.85,1.0,6.625,True,
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,19,2025-09-25 10:01:08.262000,2025-09-25 14:01:51.340010,287532,240.72,1301897,1589428,SHORT,3,4,120.0,104.0,30.0,13.75,-202.25,8.95,96.0,12.25,25.05,1.0,8.0,True,
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,20,2025-09-25 14:01:51.340010,2025-09-25 14:06:22.885000,10506,4.53,1589428,1599933,LONG,2,3,180.0,168.0,60.0,15.0,-22.5,5.3875,12.3,12.625,30.750000000000007,1.0,4.875,False,
B_SD30_AD15.0_MA3,B,30.0,15.0,0.0,22,2025-09-26 09:30:11.230004,2025-09-26 10:06:46.844000,77308,36.59,1728971,1806278,SHORT,3,4,118.0,102.0,29.5,27.25,-86.375,7.1,98.80000000000001,16.875,25.150000000000006,1.0,5.5,True,58.0
