config_id,approach,step_dist,add_dist,confirm_dist,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,pnl_ticks_per_unit,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,would_flatten_reseed,half_block_profit
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,1,2025-09-22 09:31:15.053013,2025-09-22 09:51:46.045007,36338,20.52,5250,41587,LONG,1,2,160.0,152.0,80.0,20.0,-24.0,5.0875,95.0,9.75,13.3,0.0,5.125,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,3,2025-09-23 09:36:34.656000,2025-09-23 09:41:26.848004,11190,4.87,363696,374885,SHORT,1,2,160.0,152.0,80.0,20.0,-14.75,4.575,90.60000000000001,11.375,17.900000000000006,1.0,4.5,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,5,2025-09-24 09:32:18.284000,2025-09-24 09:33:29.245000,3577,1.18,802389,805965,SHORT,1,2,160.0,152.0,80.0,20.0,-4.0,5.6375,80.7,8.875,26.95000000000001,1.0,5.375,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,7,2025-09-25 09:30:20.450006,2025-09-25 09:34:17.470002,14096,3.95,1208550,1222645,SHORT,1,2,160.0,152.0,80.0,20.0,-14.75,14.5625,100.0,9.875,22.225000000000016,1.0,5.125,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,8,2025-09-25 09:34:17.470002,2025-09-25 10:07:12.822012,95671,32.92,1222645,1318315,LONG,1,2,160.0,152.0,80.0,20.0,-103.75,7.15,91.80000000000001,9.875,18.475000000000023,1.0,6.75,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,9,2025-09-25 10:07:12.822012,2025-09-25 13:57:19.322000,262946,230.11,1318315,1581260,SHORT,1,2,160.0,152.0,80.0,20.0,-150.5,5.85,26.8,13.75,27.625000000000007,1.0,5.75,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,10,2025-09-25 13:57:19.322000,2025-09-25 14:16:27.679000,33557,19.14,1581260,1614816,LONG,1,2,160.0,152.0,80.0,20.0,-72.75,6.1375,36.6,11.375,21.92500000000001,1.0,5.875,False,58.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,12,2025-09-26 09:30:03.612009,2025-09-26 09:30:48.038008,4178,0.74,1727957,1732134,SHORT,1,2,160.0,152.0,80.0,20.0,-13.75,6.0875,67.0,17.75,25.150000000000006,1.0,4.75,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,13,2025-09-26 09:30:48.038008,2025-09-26 09:31:38.515000,4123,0.84,1732134,1736256,LONG,1,2,160.0,152.0,80.0,20.0,-7.25,7.45,98.0,16.875,24.075000000000003,1.0,7.375,False,58.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,14,2025-09-26 09:31:38.515000,2025-09-26 10:11:11.742016,81264,39.55,1736256,1817519,SHORT,1,2,160.0,152.0,80.0,20.0,-104.0,7.075,96.80000000000001,17.125,25.000000000000004,1.0,7.375,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,15,2025-09-26 10:11:11.742016,2025-09-26 10:41:02.132000,60806,29.84,1817519,1878324,LONG,1,2,160.0,152.0,80.0,20.0,-89.25,7.95,84.9,12.25,35.3,1.0,7.75,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,16,2025-09-26 10:41:02.132000,2025-09-26 10:45:50.683000,8540,4.81,1878324,1886863,SHORT,1,2,162.0,154.0,81.0,20.25,-14.0,5.3625,0.4,11.75,33.32500000000002,1.0,5.375,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,17,2025-09-26 10:45:50.683000,2025-09-26 11:28:01.214000,56529,42.18,1886863,1943391,LONG,1,2,160.0,152.0,80.0,20.0,-58.25,6.6875,27.900000000000002,9.625,26.82500000000001,1.0,6.25,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,18,2025-09-26 11:28:01.214000,2025-09-26 11:37:51.892000,10397,9.84,1943391,1953787,SHORT,1,2,160.0,152.0,80.0,20.0,-12.5,6.6,25.200000000000003,14.625,25.675000000000026,1.0,6.75,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,19,2025-09-26 11:37:51.892000,2025-09-26 12:20:22.017000,30114,42.5,1953787,1983900,LONG,1,2,160.0,152.0,80.0,20.0,-40.75,7.175,55.400000000000006,10.875,19.650000000000002,1.0,6.875,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,21,2025-09-29 09:31:43.023002,2025-09-29 09:43:15.038001,20312,11.53,2128296,2148607,LONG,1,2,160.0,152.0,80.0,20.0,-15.25,7.1125,91.9,12.5,24.625000000000007,1.0,7.0,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,22,2025-09-29 09:43:15.038001,2025-09-29 11:15:39.153192,113728,92.4,2148607,2262334,SHORT,1,2,160.0,152.0,80.0,20.0,-74.75,5.875,68.60000000000001,9.0,17.05,1.0,5.5,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,24,2025-09-30 09:31:04.832000,2025-09-30 09:34:00.027028,5468,2.92,2503806,2509273,SHORT,1,2,160.0,152.0,80.0,20.0,-14.75,7.375,100.0,8.5,17.450000000000006,1.0,6.125,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,25,2025-09-30 09:34:00.027028,2025-09-30 09:44:55.587010,19943,10.93,2509273,2529215,LONG,1,2,160.0,152.0,80.0,20.0,-34.0,7.1375,95.4,8.5,22.10000000000001,1.0,7.125,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,26,2025-09-30 09:44:55.587010,2025-09-30 09:49:32.720000,7959,4.62,2529215,2537173,SHORT,1,2,160.0,152.0,80.0,20.0,-14.0,6.3375,78.80000000000001,13.0,28.000000000000014,1.0,5.5,False,56.0
C_SD25_CD10.0_MA1,C,25.0,0.0,10.0,27,2025-09-30 09:49:32.720000,2025-09-30 10:00:06.052000,17665,10.56,2537173,2554837,LONG,1,2,160.0,152.0,80.0,20.0,-53.25,7.425,91.0,11.5,26.775,1.0,6.875,False,56.0
